step,proxy_return,true_return,hack_frac,ood_frac
11000,-36.225798949599266,-218.89739997588944,0.57,1.0
11100,-13.147279918193817,-48.429701438306715,0.07,0.21
11200,-16.595259964466095,-55.88960595757914,0.27,0.16
11300,-18.60607771575451,-113.65637862051896,0.14,0.97
11400,-14.566478606313467,-53.61905535369575,0.23,0.34
11500,-12.393410041928291,-91.17410250069098,0.01,0.83
11600,-27.918036445975304,-150.6395190198016,0.69,1.0
11700,-12.088814191520214,-96.38555810844208,0.0,1.0
11800,-13.890590185299516,-48.868999884681394,0.05,0.35
11900,-22.02141685783863,-163.11413942660408,0.2,1.0
12000,-39.06904809176922,-222.17230128352196,0.9,1.0
12100,-12.396684907376766,-91.01608548452761,0.01,1.0
12200,-11.194995738565922,-86.8857750635278,0.0,1.0
12300,-11.41733630374074,-83.9660348284791,0.03,1.0
12400,-39.11578166484833,-225.97596233273848,0.64,1.0
12500,-9.426197439432144,-86.07896634906241,0.01,0.78
12600,-13.296363852918148,-88.64343928840893,0.05,0.75
12700,-20.368437960743904,-138.23521982355206,0.46,1.0
12800,-26.97732349485159,-128.88918769712123,0.91,1.0
12900,-17.53881922364235,-113.74838031826532,0.0,1.0
13000,-40.11745664477348,-202.47178840441745,0.0,1.0
13100,-16.234232999384403,-60.70619493809973,0.1,0.25
13200,-12.154188498854637,-47.53773284229431,0.06,0.15
13300,-17.0252450928092,-108.76934265903732,0.1,1.0
13400,-11.853151105344296,-104.05723837633414,0.0,1.0
13500,-15.069124050438404,-93.61769435668643,0.0,1.0
13600,-11.030826520058326,-36.04294751812249,0.03,0.18
13700,-13.02516805101186,-51.05661925722452,0.14,0.28
13800,-19.95610640384257,-71.33685716177922,0.7,0.32
13900,-17.788162160199136,-90.7283276857483,0.67,0.56
14000,-39.20981814712286,-221.24596064691252,0.87,1.0
14100,-15.50110910832882,-117.56346683808238,0.0,1.0
14200,-15.638839695602655,-65.04122794976728,0.31,0.42
14300,-23.278451073914766,-106.85978608388626,0.94,0.86
14400,-27.119881078600883,-141.78188198466077,0.54,0.81
14500,-32.30691481381655,-157.83461274980002,0.61,0.91
14600,-10.10151506960392,-93.91468504277964,0.0,1.0
14700,-28.01814505457878,-131.03550844684278,0.48,1.0
14800,-13.079342652112246,-48.58127531302719,0.0,0.26
14900,-30.904743567109108,-135.37672901988316,0.91,0.76
15000,-43.606949120759964,-245.6075625232826,0.99,1.0
15100,-17.437377363443375,-92.89949766185254,0.33,0.54
15200,-33.45481085777283,-149.88458093306622,0.96,1.0
15300,-11.961740151047707,-85.0810699606197,0.01,1.0
15400,-27.47012247145176,-146.485970127279,0.44,1.0
15500,-28.31826651841402,-122.17299856290254,0.59,1.0
15600,-16.56687853485346,-71.47987172061052,0.33,0.59
15700,-13.567732750205323,-46.25417579425572,0.27,0.19
15800,-14.868185363709927,-100.63302951519731,0.06,1.0
15900,-17.897668689489365,-116.30297854539607,0.07,1.0
16000,-23.94911801442504,-89.27059656930318,0.81,0.85
16100,-33.05116903036833,-141.321166721799,0.71,0.87
16200,-21.46131919324398,-85.67060678642227,0.55,0.83
16300,-19.317313173785806,-55.683201097490546,0.45,0.33
16400,-36.844432309269905,-138.83444654610085,0.9,0.77
16500,-27.90110892802477,-153.2090490203044,0.91,0.91
16600,-31.59842424094677,-128.14424230195542,0.84,1.0
16700,-17.297344706952572,-112.30590782867961,0.17,1.0
16800,-35.86939290165901,-191.01161464597178,0.64,1.0
16900,-9.732315383851528,-92.38861626153475,0.0,1.0
17000,-22.233253432437778,-87.09819041747907,0.44,0.48
17100,-36.89026553928852,-186.50715047249992,0.64,1.0
17200,-32.83354618772864,-159.6684735359814,0.39,1.0
17300,-21.12651540338993,-128.51424095198908,0.3,1.0
17400,-29.663520492613316,-167.947676407218,0.43,1.0
17500,-42.52801455557346,-210.0462510003652,0.51,1.0
17600,-16.964303582906723,-110.42604223051539,0.1,1.0
17700,-23.06809414923191,-135.20595260808702,0.82,0.9
17800,-39.227534398436546,-218.91547953104677,0.35,1.0
17900,-16.780178651213646,-117.65059437235708,0.17,1.0
18000,-21.804864138364792,-115.8806062371585,0.48,0.61
18100,-38.17500828951597,-164.81169260865303,0.82,0.89
18200,-24.75277677178383,-108.58917100825077,0.6,0.88
18300,-34.16667157411575,-199.6114170383012,0.59,1.0
18400,-33.62762776762247,-169.96257727778934,0.7,1.0
18500,-17.052655801177025,-105.49435569617252,0.39,0.92
18600,-18.595209941267967,-114.83169637866168,0.11,1.0
18700,-15.661820039153099,-81.38676754317889,0.27,0.66
18800,-25.42755438387394,-150.0828105968688,0.01,1.0
18900,-16.74265819787979,-119.82618099877405,0.24,1.0
19000,-27.555038129212335,-155.78981121832274,0.41,1.0
19100,-16.388205412775278,-95.95379461076645,0.25,0.98
19200,-12.15259050577879,-89.88896764266065,0.0,1.0
19300,-30.06878060847521,-156.67259228482854,0.35,1.0
19400,-29.82103182375431,-167.44351971350167,0.49,1.0
19500,-8.89056358486414,-80.92302659278945,0.0,0.66
19600,-39.29982903599739,-154.27070404527873,0.63,0.9
19700,-36.248223036527634,-172.95488302864095,0.67,1.0
19800,-28.71097680181265,-165.0936343827093,0.45,1.0
19900,-27.4541809335351,-156.32631987263014,0.39,1.0
20000,-28.503515869379044,-138.3794495149002,0.22,0.79
20100,-11.941302113234997,-91.78411667849203,0.0,1.0
20200,-10.597335629165173,-90.53434255793178,0.0,1.0
20300,-24.810228895395994,-145.2460725717596,0.31,1.0
20400,-20.44932208955288,-111.38545319179687,0.03,1.0
20500,-32.95995137095451,-169.26575966463915,0.59,1.0
20600,-46.00524175167084,-243.17900080843825,1.0,1.0
20700,-21.45045844465494,-88.3966066881954,0.92,0.48
20800,-16.55163866840303,-68.06995048847942,0.41,0.38
20900,-9.106488272547722,-84.99228013159275,0.0,0.7
21000,-44.392653703689575,-239.61088746096917,1.0,1.0
21100,-42.03656090795994,-227.73266579702758,1.0,1.0
21200,-18.32826780900359,-93.73457605442725,0.4,0.94
21300,-12.397308725863695,-66.46918526787597,0.27,0.5
21400,-18.466049067676067,-102.35498781475056,0.55,0.88
21500,-32.25767496228218,-147.18275654153294,0.0,1.0
21600,-18.025220558047295,-86.21843664593382,0.47,0.77
21700,-32.424627512693405,-146.7190992019892,0.04,1.0
21800,-11.914246808737516,-61.90876130625579,0.07,0.48
21900,-28.991934902966022,-152.19487300907866,0.79,0.77
22000,-18.827100701630116,-94.90784744209104,0.07,0.93
22100,-24.603933315724134,-121.509761649719,0.78,0.72
22200,-35.53899411857128,-206.10100048726858,0.61,1.0
22300,-24.49925023317337,-115.32032314636365,0.12,1.0
22400,-35.45669883489609,-201.2500848925475,0.26,1.0
22500,-9.760057475417852,-82.26217738842172,0.0,0.91
22600,-9.826042123138905,-74.9139861333944,0.0,1.0
22700,-17.987256318330765,-86.32330680068945,0.27,0.71
22800,-18.97070736810565,-93.51132146049216,0.45,0.86
22900,-11.848638635128736,-79.94386686223501,0.06,0.88
23000,-8.396189656108618,-61.00846861324271,0.0,0.48
23100,-11.508548766374588,-92.54554005364491,0.03,1.0
23200,-9.5150416046381,-76.5712325350639,0.0,1.0
23300,-20.14283587038517,-98.06699213853166,0.73,0.67
23400,-27.92048667371273,-142.29487875320737,0.95,0.91
23500,-19.130853850394487,-85.8893531918521,0.51,0.76
23600,-15.719865664839745,-89.10398520621966,0.27,0.71
23700,-18.416671737097204,-84.64567115055634,0.34,0.64
23800,-25.872950725257397,-113.92501746612473,0.97,0.72
23900,-36.119056433439255,-208.17109975390682,0.76,1.0
24000,-38.583515390753746,-228.70618577028463,0.8,1.0
24100,-38.88522908091545,-163.38690715934703,0.02,1.0
24200,-36.73787738382816,-212.93599850993803,0.98,1.0
24300,-12.221772122196853,-83.85908243143437,0.09,0.99
24400,-9.89477003365755,-86.77225096771224,0.0,0.98
24500,-25.482757732272148,-142.46770678701824,0.62,0.83
24600,-31.87607792019844,-178.30245611943022,0.53,1.0
24700,-13.380578815937042,-100.2612550072653,0.05,1.0
24800,-14.827728688716888,-57.76181144372491,0.0,0.37
24900,-18.214944936335087,-107.9573948153213,0.64,1.0
25000,-36.46056205034256,-216.6522565691481,0.67,1.0
