step,proxy_return,true_return,hack_frac,ood_frac
11000,-10.10456569260706,-17.663443651312985,0.1,0.06
11100,-15.530816604663018,-24.35558439968962,0.16,0.09
11200,-12.56882655286394,-22.451272921896837,0.12,0.02
11300,-24.09631775820044,-37.24318291127316,0.2,0.15
11400,-13.175068717434796,-24.126565837309165,0.21,0.05
11500,-159.5680658501632,-186.28836759481712,0.67,1.0
11600,-58.153277896766475,-78.5230698767402,0.42,0.54
11700,-16.463679906236457,-24.740774549673866,0.14,0.0
11800,-15.901172812614423,-24.009327685212703,0.07,0.0
11900,-23.96276114719576,-37.026732999549495,0.24,0.22
12000,-155.4436798336102,-162.5197276566417,0.08,1.0
12100,-147.539266518686,-155.97551658879843,0.04,1.0
12200,-15.384291287638296,-25.92548548286105,0.13,0.11
12300,-30.360509440425425,-41.85899507696431,0.11,0.23
12400,-80.89052704911406,-98.09120404377319,0.15,0.52
12500,-34.412388101045245,-44.32508264201355,0.08,0.04
12600,-18.63209803683889,-24.856511571490998,0.08,0.08
12700,-70.3347354648,-80.85553981160461,0.2,0.69
12800,-33.57751135474546,-48.33591708988554,0.27,0.04
12900,-32.99164864386989,-43.561917224041885,0.13,0.18
13000,-24.23865627683062,-30.42564075781369,0.07,0.15
13100,-30.341628780181072,-42.57474512379136,0.28,0.19
13200,-25.518751341218383,-33.72549777706016,0.11,0.17
13300,-14.926533675213532,-21.78465496119924,0.04,0.11
13400,-148.76667879495687,-159.47718731803246,0.1,1.0
13500,-171.6601503191364,-193.07861771049963,0.61,1.0
13600,-160.77790115081245,-171.71682761690394,0.08,1.0
13700,-32.288428462613126,-43.02882362401471,0.22,0.23
13800,-73.5908184699481,-99.72536005815479,0.71,0.66
13900,-101.01459861480633,-111.83896823785386,0.13,1.0
14000,-27.54918570258482,-32.943072574685445,0.04,0.0
14100,-24.420226747699225,-30.31733432154298,0.08,0.0
14200,-23.31062932516133,-34.17614173166778,0.06,0.0
14300,-17.903294943461514,-25.437163534877612,0.06,0.14
14400,-35.03079214056923,-44.60395141315837,0.2,0.22
14500,-21.74510637631323,-29.898084566546487,0.05,0.18
14600,-27.8974586067945,-37.5978402918689,0.08,0.27
14700,-36.19763233675815,-47.3035327918002,0.05,0.2
14800,-48.5217901193279,-61.09391741747996,0.29,0.44
14900,-24.39641541011009,-35.94700747977725,0.23,0.23
15000,-26.001532425488808,-31.289846587376363,0.03,0.05
15100,-43.854322936146595,-54.43753059138627,0.11,0.25
15200,-37.0736161725935,-44.923700373253006,0.01,0.11
15300,-130.32888759260982,-153.63327302409252,0.46,1.0
15400,-180.00207534640344,-194.74887575739154,0.25,1.0
15500,-45.555024716190694,-55.285559575715745,0.16,0.28
15600,-90.14094848902072,-111.93688014796177,0.44,0.92
15700,-33.368421236230816,-42.13276834205718,0.1,0.12
15800,-221.10801719053282,-236.03551591977575,0.4,1.0
15900,-93.30156206324563,-116.51742280472983,0.61,0.9
16000,-46.36692641361638,-54.42288295625996,0.03,0.4
16100,-34.55003282052628,-41.31916678879104,0.07,0.08
16200,-51.91115344886522,-62.365487165749855,0.15,0.35
16300,-29.938173708711094,-41.2518685615084,0.17,0.12
16400,-38.297141801702665,-49.265076805562494,0.31,0.23
16500,-29.28744577607687,-41.94218673763376,0.38,0.15
16600,-40.350905037848754,-46.17718183794443,0.09,0.16
16700,-42.988679895880495,-49.31904133507356,0.01,0.21
16800,-48.9554071348271,-58.703404256738025,0.11,0.29
16900,-51.05328213490836,-62.256011189163196,0.17,0.33
17000,-41.06370959567999,-44.9041050615153,0.05,0.07
17100,-36.691739908952854,-41.1992040808767,0.06,0.0
17200,-43.76083659905073,-51.419500336353515,0.11,0.15
17300,-50.76681556509902,-60.25968833950249,0.13,0.21
17400,-39.357080077388694,-45.12128105143934,0.12,0.15
17500,-29.731645719579568,-37.97846567490438,0.05,0.0
17600,-51.30407977486507,-60.16456112714248,0.11,0.24
17700,-45.23450539880086,-51.300274456729944,0.05,0.27
17800,-41.60075196346805,-49.70434007902867,0.05,0.03
17900,-69.76617133746865,-79.9578701978358,0.01,0.58
18000,-38.63994419747648,-51.21489287502183,0.3,0.22
18100,-35.24669815184623,-40.97689256732932,0.12,0.14
18200,-48.48943165521467,-57.555121309329415,0.2,0.22
18300,-48.92547917717893,-61.16040451618344,0.07,0.37
18400,-25.942621768990346,-35.43784083238516,0.14,0.16
18500,-118.14784417384836,-141.50724794256956,0.48,1.0
18600,-44.55669424680944,-54.80591426021654,0.18,0.25
18700,-37.989395345372756,-45.98987087014592,0.19,0.15
18800,-41.64401789213247,-54.20705652487107,0.22,0.32
18900,-19.7704049310649,-27.48104774404812,0.09,0.09
19000,-54.93786029255276,-66.25105770395287,0.19,0.35
19100,-25.67133385228335,-33.51098106016741,0.07,0.02
19200,-40.44520275639419,-48.543797006523555,0.16,0.21
19300,-45.791516954794254,-57.09166042667161,0.37,0.24
19400,-45.15055627331687,-58.043583627977746,0.34,0.21
19500,-41.14591363478106,-45.21607790634246,0.01,0.05
19600,-32.936588496127904,-40.066325686789135,0.01,0.04
19700,-24.577939675326363,-34.843285038422245,0.18,0.0
19800,-55.874892322034995,-64.85305278942275,0.07,0.39
19900,-39.793494242032864,-51.71213284124216,0.37,0.23
20000,-26.778527010444023,-39.6158922217616,0.34,0.14
20100,-28.50970628230101,-36.10450191291173,0.13,0.04
20200,-65.256987156183,-79.5838672412787,0.28,0.72
20300,-44.43639035559677,-55.60929227479791,0.25,0.25
20400,-39.46903033388512,-46.74646323242297,0.0,0.21
20500,-29.99122951565923,-40.10607258075442,0.18,0.17
20600,-34.34651187813135,-48.913119537537476,0.24,0.15
20700,-31.415059562915793,-45.59484976054193,0.28,0.17
20800,-43.82721104504042,-53.13368191923235,0.1,0.26
20900,-25.439825436176825,-32.163900340412475,0.11,0.11
21000,-34.59297425415417,-40.569356737161414,0.09,0.0
21100,-25.312630495996885,-35.729009002650976,0.15,0.13
21200,-34.98266568376995,-44.39797527455276,0.18,0.21
21300,-30.985809125819216,-40.22036858422718,0.18,0.22
21400,-30.762347109251323,-40.004468353068035,0.18,0.2
21500,-30.326956950419778,-38.53078859171165,0.12,0.08
21600,-39.28338785827432,-51.08109659162227,0.25,0.19
21700,-42.701141626451246,-49.16187352537813,0.05,0.29
21800,-33.53174405927574,-41.20720395448571,0.1,0.0
21900,-28.3354640908822,-44.80466657772003,0.34,0.21
22000,-23.75968804735217,-35.28119188703225,0.13,0.2
22100,-16.82663394153678,-25.77494078983432,0.14,0.07
22200,-20.061591950946585,-25.955049545612244,0.08,0.06
22300,-47.071329068292165,-57.546095112839744,0.09,0.41
22400,-25.99539401058832,-35.343685334124395,0.15,0.21
22500,-13.186356198904827,-20.93087820779773,0.09,0.04
22600,-23.908073956544452,-34.765389947265646,0.25,0.11
22700,-17.781092522577648,-26.99747799759061,0.16,0.12
22800,-28.368347852175646,-38.686646163009016,0.15,0.23
22900,-40.94607888312714,-49.22476960160119,0.08,0.24
23000,-15.409186015746252,-24.50989104851347,0.09,0.09
23100,-18.7795021104889,-31.130841548115114,0.15,0.16
23200,-28.179344270585858,-41.95407021916851,0.2,0.26
23300,-20.184681984569757,-30.019210260521856,0.16,0.15
23400,-38.04499995308816,-45.86619322157303,0.02,0.25
23500,-41.98214643197392,-51.684194209007394,0.07,0.37
23600,-11.915550102544453,-20.031498910216108,0.12,0.0
23700,-43.606875921852264,-60.1988134894033,0.45,0.24
23800,-20.37588641570665,-31.65160684492715,0.14,0.19
23900,-27.321668421853715,-39.9897436300036,0.31,0.27
24000,-47.55070669028754,-65.72040167486747,0.44,0.54
24100,-17.921104135974726,-26.274461636619996,0.15,0.12
24200,-31.681149670421036,-40.62353234193388,0.1,0.23
24300,-21.54871119750461,-28.163887240530652,0.05,0.14
24400,-19.383571464448128,-30.93855430953214,0.31,0.21
24500,-15.567620074384148,-22.230569625784412,0.05,0.0
24600,-15.054197479847723,-23.754839727665967,0.17,0.1
24700,-19.619375891561063,-32.04362083051438,0.35,0.2
24800,-13.897537058674237,-23.23305042203306,0.12,0.07
24900,-11.41782214730187,-19.275540857996226,0.1,0.05
25000,-17.934049457303775,-28.414961071283308,0.31,0.19
