step,proxy_return,true_return,hack_frac,ood_frac
4600,-34.76126144081354,-59.893691156512965,0.24,0.37
4700,-32.82487901300192,-58.2071246677209,0.26,0.35
4800,-130.91881769895554,-141.33740359527516,0.59,1.0
4900,-16.43341125920415,-46.6878966582215,0.05,0.0
5000,-19.207553893560544,-56.10125809113424,0.05,0.25
5100,-40.203859843779355,-62.59164224415924,0.1,0.43
5200,-26.684878453845158,-57.83149442947844,0.1,0.34
5300,-18.85610880778404,-46.492947618994314,0.17,0.05
5400,-54.738288095686585,-74.75118486384551,0.48,0.61
5500,-280.5034486055374,-277.2863859653574,0.84,1.0
5600,-8.210773795493878,-37.00316383813644,0.03,0.09
5700,-234.98347163200378,-228.04127543855213,0.77,1.0
5800,-15.334026192314923,-43.3629122692885,0.08,0.18
5900,-281.86879444122314,-262.491464881269,0.73,1.0
6000,-102.69557204842567,-108.17597480652019,0.65,0.94
6100,-17.872832942637615,-46.18500623399313,0.07,0.22
6200,-20.432695695431903,-43.304434236095624,0.12,0.2
6300,-28.376880363328382,-55.69909982539092,0.06,0.35
6400,-25.192136928380933,-47.468605609693775,0.13,0.18
6500,-126.65255054831505,-132.18196771870788,0.48,0.97
6600,-16.799047140637413,-42.73109325027983,0.02,0.17
6700,-45.74739145836793,-70.35461404541073,0.12,0.48
6800,-20.43275563372299,-44.81211236526729,0.14,0.14
6900,-105.28716361522675,-117.53314820874355,0.37,1.0
7000,-36.64148425316671,-56.06132483793238,0.2,0.33
7100,-17.4569315983681,-40.78764601604825,0.05,0.11
7200,-18.156785340979695,-38.44128029918002,0.08,0.24
7300,-1.5348101867130026,-31.78211816454087,0.05,0.11
7400,-34.14093994081486,-52.583797082651806,0.22,0.35
7500,-11.833524696994573,-35.34695426166568,0.08,0.22
7600,-14.576947890920565,-46.66488263612152,0.02,0.28
7700,1.4412390887737274,-32.15438735725209,0.04,0.02
7800,-34.13742398377508,-64.13121457189457,0.05,0.46
7900,-26.45743032948667,-58.89123017631209,0.07,0.27
8000,-23.53833443298936,-50.412726799153766,0.05,0.14
8100,-253.5488862991333,-278.38688261605654,0.77,1.0
8200,-18.295670660270844,-39.607502162944435,0.05,0.1
8300,-18.14328347798437,-46.56827571388577,0.04,0.02
8400,-191.33786499500275,-191.07630725054304,0.44,1.0
8500,-25.114332467783242,-47.226839096294604,0.09,0.28
8600,-52.35441282391548,-75.00291396334346,0.14,0.45
8700,-75.32609387277626,-86.80281534716751,0.44,0.72
8800,-42.9101592451334,-66.10004832547442,0.09,0.34
8900,-4.198283830482978,-36.343339126267544,0.0,0.14
9000,-45.9321177364327,-71.98967739980718,0.05,0.56
9100,-44.31182089447975,-71.5007505134961,0.03,1.0
9200,-32.12737575173378,-63.103305691311554,0.0,0.8
9300,-43.463661178946495,-67.5782234197947,0.09,0.41
9400,-58.96889145486057,-72.9698445137713,0.19,0.53
9500,-22.096447035844903,-46.65343625286644,0.06,0.28
9600,-30.835409469902515,-66.76965987484701,0.04,0.44
9700,-28.691071436391212,-54.638934467957995,0.05,0.23
9800,-122.67151242494583,-120.94602622026429,0.24,0.92
9900,-55.04073709016666,-70.60693854475103,0.23,0.59
10000,-20.439382792799734,-50.468506911829806,0.03,0.21
10100,-28.294007018208504,-59.893067792502585,0.04,0.27
10200,-22.545932665467262,-62.2500025209763,0.01,0.59
10300,-2.2784532050136477,-33.5956364872207,0.01,0.13
10400,-12.922288962057792,-38.419589656751356,0.08,0.21
10500,-31.38957541063428,-66.54519797143661,0.05,0.37
10600,-63.88421705365181,-88.12744693725902,0.09,1.0
10700,-36.66146444529295,-71.04986383403548,0.07,0.27
10800,-60.49557940568775,-75.05420621980561,0.08,0.48
10900,-16.627647703513503,-57.864357935342184,0.01,0.38
11000,-33.99165138305398,-64.42959607990147,0.09,0.47
11100,-37.91172616230324,-65.88973972812313,0.07,0.39
11200,-40.85810425132513,-72.40303866739461,0.07,0.35
11300,-39.2723277437326,-55.34354109139946,0.12,0.35
11400,-11.15515628317371,-33.70706564744914,0.04,0.07
11500,-16.056420970708132,-36.35313722514059,0.05,0.13
11600,-50.39092804910615,-66.08179216525028,0.06,0.39
11700,-2.700667536970286,-29.994691005179984,0.01,0.0
11800,-59.60297492146492,-82.12826871675898,0.07,1.0
11900,-36.80825112015009,-69.9370698995971,0.06,0.31
12000,-15.74426822271198,-44.40299578625766,0.05,0.33
12100,-4.855180508457124,-28.608761633767863,0.06,0.18
12200,-37.284282757434994,-55.69330721298903,0.13,0.39
12300,-61.320607736706734,-86.57349214134568,0.02,1.0
12400,-102.78040099143982,-111.67964791417077,0.06,1.0
12500,0.31737533840350807,-23.72755234654166,0.06,0.08
12600,-64.0319856852293,-85.25682697003394,0.05,0.79
12700,-99.33585354685783,-106.88082640357831,0.05,1.0
12800,-50.83380303531885,-67.72623857061986,0.18,0.51
12900,-43.59978825598955,-73.98134782646545,0.03,0.67
13000,-29.85314153879881,-66.05905124050466,0.02,0.33
13100,-82.75258076190948,-101.50628358870622,0.21,1.0
13200,-80.46825975179672,-102.73253251771489,0.23,1.0
13300,-17.801817149782437,-40.427605819279485,0.06,0.25
13400,-218.41057646274567,-216.20438827234565,0.39,1.0
13500,-15.547889803128783,-40.25178201889088,0.03,0.24
13600,-1.3110270218749065,-26.326650359974497,0.04,0.1
13700,-24.640656823292375,-61.675205863181894,0.02,0.08
13800,-44.103120148181915,-75.8414420083734,0.05,0.43
13900,-27.434799467446283,-58.514777416291274,0.04,0.4
14000,-39.26671705394983,-70.74117726070614,0.04,0.64
14100,1.7695706002414227,-22.223150634550407,0.06,0.1
14200,-8.660238141659647,-33.507454850589795,0.02,0.0
14300,-37.344721077242866,-58.63277095094381,0.15,0.44
14400,-0.6529703326523304,-27.025559451510123,0.05,0.14
14500,-57.68263873830438,-85.08513548145166,0.09,0.83
14600,-77.99080650508404,-89.27188631704406,0.09,0.7
14700,-19.901561284437776,-50.081936587483106,0.0,0.0
14800,-37.02987734647468,-63.715915531564974,0.01,0.37
14900,-52.890812447993085,-71.35968890435805,0.07,0.43
15000,-13.358887359674554,-46.489163108028094,0.03,0.19
15100,-18.834572620573454,-49.59339007183951,0.01,0.0
15200,-1.8909266851842403,-26.86236661520119,0.03,0.07
15300,-53.304013651562855,-71.1930276163332,0.23,0.56
15400,-7.775086656678468,-33.38866451909618,0.07,0.19
15500,-35.414577116956934,-60.874101076581006,0.01,0.28
15600,-25.674477726221085,-52.29070260477102,0.0,0.28
15700,-42.917279751825845,-68.0377374813572,0.03,0.47
15800,-75.45232282578945,-88.21628833055817,0.06,0.79
15900,-39.9645952002611,-69.85701531891445,0.11,0.57
16000,-3.258913929341361,-36.66521547196949,0.02,0.05
16100,-119.17632871866226,-119.78161074669524,0.07,1.0
16200,-51.45299369096756,-76.443991817983,0.04,0.75
16300,-26.222011731937528,-52.4266198322975,0.09,0.3
16400,-11.889139899300062,-42.008379595675194,0.03,0.25
16500,-44.539074838510714,-65.80991998296285,0.02,0.36
16600,-0.18570555769838393,-35.656159247262714,0.03,0.0
16700,-10.214536299463362,-40.723149207337684,0.03,0.15
16800,-8.683317620656453,-35.4611547238262,0.06,0.23
16900,-26.636569499969482,-55.19403175460671,0.0,0.12
17000,-31.08854854106903,-57.64551649286411,0.01,0.52
17100,-46.85872543102596,-73.02407764361726,0.14,0.63
17200,-41.00636386987753,-69.71649263531818,0.02,0.55
17300,-62.235298573970795,-90.79330990936555,0.21,1.0
17400,-22.189608509401296,-52.899235139861084,0.04,0.41
17500,-15.986767880487605,-53.85164041845351,0.04,0.17
17600,0.8633250501006842,-27.36939392312182,0.02,0.05
17700,-6.677053191117011,-40.08970793104203,0.03,0.14
17800,-26.407177418470383,-59.57318105913936,0.06,0.46
17900,-35.0019234722713,-65.36459577651985,0.09,0.49
18000,-44.39816376939416,-72.54716334612847,0.02,0.65
18100,-2.604554662015289,-25.468718484963016,0.04,0.0
18200,-47.82889067067299,-75.66921323369377,0.06,0.71
18300,-28.204606413841248,-55.280437462326546,0.0,0.21
18400,-2.1119113829918206,-26.8370353152775,0.07,0.12
18500,-46.870586320757866,-74.14434867288364,0.15,0.59
18600,-12.084464672021568,-35.82947658345361,0.06,0.22
18700,-5.654480153694749,-35.393471385670296,0.06,0.22
18800,-38.976438423618674,-69.09746500245652,0.1,0.5
18900,-23.3262812406756,-48.769239256432385,0.03,0.29
19000,-27.585679936921224,-53.774027421608714,0.05,0.39
19100,-30.668919193325564,-54.50307698232838,0.04,0.33
19200,-6.609980610082857,-35.84985800175435,0.06,0.23
19300,-41.84634326398373,-72.31579248782015,0.01,0.8
19400,2.497649174882099,-30.437865586858013,0.01,0.03
19500,-76.83680212497711,-93.70108891586176,0.03,0.99
19600,-3.2599549693986773,-37.56352534045967,0.01,0.1
19700,-28.607864229823463,-53.93847903224,0.08,0.44
19800,-75.63189747929573,-94.07758109526736,0.03,0.97
19900,0.07049622957129031,-35.765683860268254,0.02,0.06
20000,-33.530879384838045,-51.79999391586894,0.01,0.33
20100,-9.895395956933498,-33.04206829105166,0.07,0.18
20200,-63.51691147685051,-86.06507382553188,0.01,1.0
20300,-13.047203159425408,-42.63081448952529,0.1,0.26
20400,-65.32515329122543,-86.58761747612903,0.05,0.96
20500,-30.531989708077163,-46.16019024289837,0.03,0.27
20600,-15.051373975351453,-40.850734423252504,0.08,0.28
20700,-6.675387088005664,-34.62722777004131,0.06,0.22
20800,-17.45387320968439,-45.40828752509331,0.02,0.08
20900,-26.184067624853924,-60.68423478451435,0.07,0.38
21000,-168.611847281456,-160.0078442567465,0.85,1.0
21100,-5.207001989707351,-31.194731138944086,0.09,0.18
21200,-21.792110494105145,-42.07948967560078,0.11,0.27
21300,-8.167895946186036,-41.48534252894338,0.05,0.11
21400,-3.25502622325439,-33.7003248061866,0.05,0.0
21500,-11.417283288668841,-38.68821742159961,0.06,0.25
21600,2.7208908235188574,-30.535539828017075,0.01,0.03
21700,-5.302428411319852,-31.86708464464986,0.03,0.14
21800,-28.45554650016129,-51.932118801119174,0.05,0.34
21900,-17.430973831098527,-52.8376777723994,0.05,0.33
22000,-29.263150135055184,-59.114522516208936,0.04,0.39
22100,-1.0718887403199915,-36.10107351589736,0.01,0.09
22200,-47.058277824893594,-67.3920386998156,0.36,0.46
22300,-40.37683151860256,-61.070999808623604,0.26,0.41
22400,-20.896467014215887,-39.99001831328009,0.08,0.26
22500,-4.484972132078838,-41.81386194076444,0.02,0.17
22600,-17.258462802506983,-38.68293574243318,0.09,0.25
22700,-4.620519514195621,-25.561078598825222,0.04,0.0
22800,-19.36861898990537,-38.96662495643151,0.04,0.15
22900,-29.788093326380476,-60.761570213922276,0.03,0.45
23000,-73.76067034900188,-92.56259940430328,0.01,0.85
23100,-13.22866481821984,-48.097661681233454,0.02,0.14
23200,-8.999746243614936,-33.32661039400902,0.07,0.22
23300,-14.161313999909908,-46.129701094218156,0.01,0.1
23400,-18.324050992407138,-47.07818078827628,0.05,0.16
23500,-18.527795457746834,-42.410936805576526,0.08,0.28
23600,-19.93236585194245,-47.143459633110886,0.09,0.31
23700,-74.66946470737457,-94.70029479169509,0.02,0.9
23800,-29.866010562051088,-58.97685769365332,0.06,0.46
23900,-19.814686671248637,-51.616543329595785,0.02,0.25
24000,-11.345014338265173,-38.69498320010299,0.06,0.25
24100,-5.448730037605856,-35.08581752993198,0.02,0.14
24200,-25.338515560608357,-51.4566072034445,0.05,0.22
24300,-29.722754641319625,-51.9027142086583,0.05,0.4
24400,-33.105688923504204,-48.00805078079406,0.06,0.28
24500,-47.467534062452614,-65.54173316620835,0.05,0.52
24600,-141.30227077007294,-137.13655142506968,0.0,1.0
24700,-43.996383123099804,-68.6855870839636,0.04,0.61
24800,-15.13183275423944,-38.71694899094546,0.06,0.26
24900,-26.463239238830283,-58.09325852007119,0.04,0.42
25000,-8.39754167990759,-34.96692301488353,0.08,0.21
