step,proxy_return,true_return,hack_frac,ood_frac
11000,3.7340416366350837,-63.657744660069845,0.14,0.48
11100,1.6313313725404441,-131.28195100102798,0.36,0.87
11200,-5.19540246820543,-193.26501865048343,0.62,1.0
11300,3.0226482111611404,-80.2300120345671,0.13,0.55
11400,2.662601148302201,-102.0720972126001,0.32,1.0
11500,5.258969146758318,-81.02945170760263,0.13,0.5
11600,2.009643744910136,-108.56771111766886,0.37,0.82
11700,-9.844510634735343,-239.51298829923752,0.91,1.0
11800,-6.233953636023216,-198.39477474268344,0.67,1.0
11900,9.081575650488958,-49.962188383102756,0.0,0.17
12000,6.277635649312288,-38.5775275665163,0.09,0.02
12100,-9.388228766931206,-206.5125233322826,0.79,1.0
12200,2.6206689422251657,-101.75439477845694,0.3,0.79
12300,1.1536026916000992,-121.0737978952731,0.35,1.0
12400,7.184824915602803,-51.959634869078634,0.05,0.27
12500,1.8159631326852832,-75.91629719579409,0.0,0.16
12600,-0.2389555429108441,-101.07868688078963,0.25,0.92
12700,1.3920150681515224,-65.49695416362793,0.28,0.5
12800,-0.9891488458379172,-73.94695587265753,0.16,0.56
12900,-1.8195036384277046,-87.02469928871214,0.0,0.67
13000,8.55753356567584,-43.05997543260086,0.03,0.14
13100,-9.288729208172299,-230.81640766736058,0.84,1.0
13200,0.09860926191322505,-70.06565624803532,0.32,0.49
13300,9.950198187492788,-40.749784867062694,0.0,0.09
13400,-6.992387270729523,-158.48813520982534,0.78,1.0
13500,1.513162971532438,-68.74796155235867,0.03,0.14
13600,5.046312282793224,-57.0730963707438,0.06,0.12
13700,8.014650631695986,-49.01227147538882,0.06,0.17
13800,3.207679614657536,-58.94611847394683,0.08,0.0
13900,1.1157717930618674,-71.40701471117876,0.07,0.66
14000,-3.8548460541060194,-83.90391374771528,0.05,0.51
14100,1.6979468573990744,-65.30491880765705,0.14,0.27
14200,1.8076073138508946,-66.31852958100346,0.09,0.23
14300,-5.9683485040441155,-95.94787020785662,0.06,1.0
14400,0.3894156777532771,-71.01678990327153,0.0,0.26
14500,6.508741892292164,-36.02020029562104,0.07,0.08
14600,-2.392684589198325,-77.0356560981939,0.0,0.44
14700,4.261336979339831,-70.0945738798748,0.07,0.51
14800,4.336811685934663,-52.29544500982148,0.08,0.1
14900,0.48418914042122196,-67.79481307190079,0.12,0.46
15000,-12.703627774957567,-231.1240794508553,0.92,1.0
15100,-0.12434296240098774,-78.64752873240175,0.05,0.76
15200,-0.15626540005905554,-71.35093813751112,0.16,0.24
15300,4.448143929766957,-50.82091899265515,0.09,0.1
15400,6.488283552316716,-36.68939842475616,0.06,0.04
15500,-0.8725635415758006,-78.17396601268227,0.03,0.47
15600,-4.474256634537596,-88.45775535771385,0.05,0.64
15700,0.4047902880993206,-76.75738946597893,0.06,0.75
15800,1.0222187105682679,-71.16449920279716,0.0,0.0
15900,0.25799024384468794,-73.16358191290976,0.0,0.35
16000,-22.89460970365326,-258.92527738824487,0.73,1.0
16100,5.247085997078102,-41.6460048549814,0.12,0.17
16200,-0.18718314450234175,-75.01503817314122,0.0,0.3
16300,8.580688096117228,-50.20629633846624,0.03,0.35
16400,0.13656597858062014,-65.60044707175943,0.13,0.27
16500,-4.6180306491442025,-83.03012605265182,0.02,0.46
16600,0.22530627803644165,-72.6975246728198,0.1,0.38
16700,6.745725535787642,-52.73981910793961,0.06,0.35
16800,2.1024790907395072,-58.553535713902974,0.01,0.28
16900,6.62176349805668,-58.682721987199855,0.06,0.42
17000,-7.321157062891871,-60.4640376769529,0.12,0.39
17100,4.088206194806844,-61.23492983232885,0.08,0.36
17200,4.6828014476341195,-57.625223096305696,0.07,0.18
17300,4.692543252022006,-71.89641061110146,0.06,0.6
17400,3.5508480885182507,-68.00199238960515,0.03,0.49
17500,-13.77715090152924,-208.51335709516164,0.91,1.0
17600,6.288239715620875,-50.48323153311442,0.09,0.11
17700,-12.100494640952093,-238.93516331104445,0.87,1.0
17800,6.886786000861321,-60.20550467916347,0.04,0.45
17900,9.432171456515789,-47.057182174133,0.01,0.24
18000,3.5914462592918426,-61.31596786823009,0.03,0.13
18100,-6.846537015400827,-172.6748882443056,0.84,1.0
18200,5.913106749765575,-48.350434322697296,0.1,0.14
18300,-0.340524130850099,-70.637708856725,0.12,0.4
18400,1.4734771043686123,-63.74520754285988,0.0,0.1
18500,2.003868341911584,-65.78848774656488,0.05,0.48
18600,4.677035868400708,-41.45061544972835,0.12,0.18
18700,5.596183824236505,-44.96931591378732,0.11,0.16
18800,3.385535332839936,-53.62804486072723,0.05,0.21
18900,0.6321221006801352,-63.65155843627752,0.01,0.2
19000,3.802702877263073,-55.34802830353107,0.0,0.0
19100,5.651966094155796,-51.06923189809644,0.05,0.07
19200,3.031603555253241,-61.5813739317737,0.03,0.42
19300,0.2903829554998083,-69.11055260514647,0.1,0.27
19400,-21.50681922759395,-272.4440768911798,0.82,1.0
19500,6.778989642276429,-42.11898359032876,0.07,0.0
19600,4.856884546199581,-46.19197826749235,0.06,0.13
19700,-7.11185208245297,-87.29427224871881,0.12,0.72
19800,6.533994940109551,-56.623555671211776,0.07,0.37
19900,-0.7468681744139758,-66.78647010205233,0.08,0.58
20000,4.882351901847869,-38.4126817525784,0.31,0.18
20100,-18.353149275295436,-221.60362978664733,0.67,1.0
20200,-1.38098484557122,-68.16860558111219,0.03,0.46
20300,5.96644943067804,-51.2223076442667,0.07,0.11
20400,8.203652790514752,-38.234016676714965,0.01,0.15
20500,0.12838467022811528,-70.14859033673139,0.06,0.58
20600,3.697787743061781,-50.904841843862926,0.11,0.22
20700,-1.2373220088120434,-73.75947936063298,0.1,0.7
20800,-0.7842089195037261,-67.85969003093838,0.05,0.61
20900,3.10747885145247,-54.66177115508972,0.06,0.24
21000,-13.857919808186125,-214.81985949030053,0.75,1.0
21100,4.634402546915226,-45.299117262930324,0.31,0.21
21200,4.0005008552689105,-45.52100841107945,0.32,0.2
21300,-0.7294268400582951,-75.74891597503999,0.07,0.75
21400,-3.1089208751218393,-78.23225505628719,0.05,0.54
21500,-0.475784251379082,-70.79581169431816,0.05,0.47
21600,5.73524851561524,-47.796031345826314,0.03,0.0
21700,5.290394030045718,-61.03233393772466,0.04,0.36
21800,3.7457495495909825,-67.44008384302609,0.08,0.47
21900,3.9016025268938392,-56.702446726520876,0.03,0.03
22000,0.8570931148715317,-65.31399154695906,0.08,0.32
22100,7.240086091449484,-44.62457346267235,0.05,0.06
22200,2.4769492394989356,-52.75195438037856,0.21,0.28
22300,4.476615299063269,-72.84294802632058,0.04,0.52
22400,6.723342123674229,-64.40198327349314,0.03,0.49
22500,-2.3169434247538447,-78.80965979637755,0.08,0.61
22600,7.9172011548653245,-56.37783362181358,0.0,0.27
22700,-5.4985566136892885,-74.57049775140104,0.03,0.57
22800,6.614167396444827,-54.59680974771333,0.06,0.05
22900,0.9474552679457702,-64.67199277286794,0.0,0.13
23000,-19.54104305105284,-229.39450739834953,0.93,1.0
23100,2.0787398447282612,-52.34247860270285,0.33,0.26
23200,-2.0372872179723345,-78.80708253017826,0.04,0.6
23300,2.9665193937253207,-43.78209153016263,0.09,0.16
23400,6.211843331460841,-42.81957522556213,0.05,0.07
23500,4.620085381437093,-49.829521278840495,0.12,0.2
23600,5.285626580007374,-45.17228068457918,0.04,0.04
23700,-30.948606547521194,-292.5859897613351,0.88,1.0
23800,6.826177155133337,-58.39089611585636,0.05,0.38
23900,-0.07563755277078599,-71.56960609391736,0.07,0.75
24000,-14.859844928432722,-234.75042570572413,0.8,1.0
24100,1.3424552316428162,-57.258466671456695,0.03,0.16
24200,0.23866098998951202,-66.01044983056542,0.05,0.34
24300,-2.592841505771503,-73.45606794021516,0.1,0.43
24400,6.7050202924292535,-59.49687465600685,0.05,0.39
24500,3.613822592596989,-51.75288535955681,0.32,0.22
24600,-2.4697323075670283,-58.203664218073804,0.02,0.39
24700,8.219930775463581,-44.701543954667564,0.05,0.0
24800,-2.435431785444962,-72.15348008443073,0.11,0.45
24900,3.2772476740647107,-68.56602568815296,0.07,0.41
25000,-14.52326895238366,-228.1606348100635,0.81,1.0
